  province;red;green;blue;x;x
3666;100;10;166;RNW;
3667;100;10;167;RNW;
3668;100;10;168;RNW;
3669;100;10;169;RNW;
3670;100;10;170;RNW;
3671;100;10;171;RNW;
3672;100;10;172;RNW;
3673;100;10;173;RNW;
3674;100;10;174;RNW;
3675;100;10;175;RNW;
3676;100;10;176;RNW;
3677;100;10;177;RNW;
3678;100;10;178;RNW;
3679;100;10;179;RNW;
3680;100;10;180;RNW;
3681;100;10;181;RNW;
3682;100;10;182;RNW;
3683;100;10;183;RNW;
3684;100;10;184;RNW;
3685;100;10;185;RNW;
3686;100;10;186;RNW;
3687;100;10;187;RNW;
3688;100;10;188;RNW;
3689;100;10;189;RNW;
3690;100;10;190;RNW;
3691;100;10;191;RNW;
3692;100;10;192;RNW;
3693;100;10;193;RNW;
3694;100;10;194;RNW;
3695;100;10;195;RNW;
3696;100;10;196;RNW;
3697;100;10;197;RNW;
3698;100;10;198;RNW;
3699;100;10;199;RNW;
3700;100;11;100;RNW;
3701;100;11;101;RNW;
3702;100;11;102;RNW;
3703;100;11;103;RNW;
3704;100;11;104;RNW;
3705;100;11;105;RNW;
3706;100;11;106;RNW;
3707;100;11;107;RNW;
3708;100;11;108;RNW;
3709;100;11;109;RNW;
3710;100;11;110;RNW;
3711;100;11;111;RNW;
3712;100;11;112;RNW;
3713;100;11;113;RNW;
3714;100;11;114;RNW;
3715;100;11;115;RNW;
3716;100;11;116;RNW;
3717;100;11;117;RNW;
3718;100;11;118;RNW;
3719;100;11;119;RNW;
3720;100;11;120;RNW;
3721;100;11;121;RNW;
3722;100;11;122;RNW;
3723;100;11;123;RNW;
3724;100;11;124;RNW;
3725;100;11;125;RNW;
3726;100;11;126;RNW;
3727;100;11;127;RNW;
3728;100;11;128;RNW;
3729;100;11;129;RNW;
3730;100;11;130;RNW;
3731;100;11;131;RNW;
3732;100;11;132;RNW;
3733;100;11;133;RNW;
3734;100;11;134;RNW;
3735;100;11;135;RNW;
3736;100;11;136;RNW;
3737;100;11;137;RNW;
3738;100;11;138;RNW;
3739;100;11;139;RNW;
3740;100;11;140;RNW;
3741;100;11;141;RNW;
3742;100;11;142;RNW;
3743;100;11;143;RNW;
3744;100;11;144;RNW;
3745;100;11;145;RNW;
3746;100;11;146;RNW;
3747;100;11;147;RNW;
3748;100;11;148;RNW;
3749;100;11;149;RNW;
3750;100;11;150;RNW;
3751;100;11;151;RNW;
3752;100;11;152;RNW;
3753;100;11;153;RNW;
3754;100;11;154;RNW;
3755;100;11;155;RNW;
3756;100;11;156;RNW;
3757;100;11;157;RNW;
3758;100;11;158;RNW;
3759;100;11;159;RNW;
3760;100;11;160;RNW;
3761;100;11;161;RNW;
3762;100;11;162;RNW;
3763;100;11;163;RNW;
3764;100;11;164;RNW;
3765;100;11;165;RNW;
3766;100;11;166;RNW;
3767;100;11;167;RNW;
3768;100;11;168;RNW;
3769;100;11;169;RNW;
3770;100;11;170;RNW;
3771;100;11;171;RNW;
3772;100;11;172;RNW;
3773;100;11;173;RNW;
3774;100;11;174;RNW;
3775;100;11;175;RNW;
3776;100;11;176;RNW;
3777;100;11;177;RNW;
3778;100;11;178;RNW;
3779;100;11;179;RNW;
3780;100;11;180;RNW;
3781;100;11;181;RNW;
3782;100;11;182;RNW;
3783;100;11;183;RNW;
3784;100;11;184;RNW;
3785;100;11;185;RNW;
3786;100;11;186;RNW;
3787;100;11;187;RNW;
3788;100;11;188;RNW;
3789;100;11;189;RNW;
3790;100;11;190;RNW;
3791;100;11;191;RNW;
3792;100;11;192;RNW;
3793;100;11;193;RNW;
3794;100;11;194;RNW;
3795;100;11;195;RNW;
3796;100;11;196;RNW;
3797;100;11;197;RNW;
3798;100;11;198;RNW;
3799;100;11;199;RNW;
3800;100;12;100;RNW;
3801;100;12;101;RNW;
3802;100;12;102;RNW;
3803;100;12;103;RNW;
3804;100;12;104;RNW;
3805;100;12;105;RNW;
3806;100;12;106;RNW;
3807;100;12;107;RNW;
3808;100;12;108;RNW;
3809;100;12;109;RNW;
3810;100;12;110;RNW;
3811;100;12;111;RNW;
3812;100;12;112;RNW;
3813;100;12;113;RNW;
3814;100;12;114;RNW;
3815;100;12;115;RNW;
3816;100;12;116;RNW;
3817;100;12;117;RNW;
3818;100;12;118;RNW;
3819;100;12;119;RNW;
3820;100;12;120;RNW;
3821;100;12;121;RNW;
3822;100;12;122;RNW;
3823;100;12;123;RNW;
3824;100;12;124;RNW;
3825;100;12;125;RNW;
3826;100;12;126;RNW;
3827;100;12;127;RNW;
3828;100;12;128;RNW;
3829;100;12;129;RNW;
3830;100;12;130;RNW;
3831;100;12;131;RNW;
3832;100;12;132;RNW;
3833;100;12;133;RNW;
3834;100;12;134;RNW;
3835;100;12;135;RNW;
3836;100;12;136;RNW;
3837;100;12;137;RNW;
3838;100;12;138;RNW;
3839;100;12;139;RNW;
3840;100;12;140;RNW;
3841;100;12;141;RNW;
3842;100;12;142;RNW;
3843;100;12;143;RNW;
3844;100;12;144;RNW;
3845;100;12;145;RNW;
3846;100;12;146;RNW;
3847;100;12;147;RNW;
3848;100;12;148;RNW;
3849;100;12;149;RNW;
3850;100;12;150;RNW;
3851;100;12;151;RNW;
3852;100;12;152;RNW;
3853;100;12;153;RNW;
3854;100;12;154;RNW;
3855;100;12;155;RNW;
3856;100;12;156;RNW;
3857;100;12;157;RNW;
3858;100;12;158;RNW;
3859;100;12;159;RNW;
3860;100;12;160;RNW;
3861;100;12;161;RNW;
3862;100;12;162;RNW;
3863;100;12;163;RNW;
3864;100;12;164;RNW;
3865;100;12;165;RNW;
3866;100;12;166;RNW;
3867;100;12;167;RNW;
3868;100;12;168;RNW;
3869;100;12;169;RNW;
3870;100;12;170;RNW;
3871;100;12;171;RNW;
3872;100;12;172;RNW;
3873;100;12;173;RNW;
3874;100;12;174;RNW;
3875;100;12;175;RNW;
3876;100;12;176;RNW;
3877;100;12;177;RNW;
3878;100;12;178;RNW;
3879;100;12;179;RNW;
3880;100;12;180;RNW;
3881;100;12;181;RNW;
3882;100;12;182;RNW;
3883;100;12;183;RNW;
3884;100;12;184;RNW;
3885;100;12;185;RNW;
3886;100;12;186;RNW;
3887;100;12;187;RNW;
3888;100;12;188;RNW;
3889;100;12;189;RNW;
3890;100;12;190;RNW;
3891;100;12;191;RNW;
3892;100;12;192;RNW;
3893;100;12;193;RNW;
3894;100;12;194;RNW;
3895;100;12;195;RNW;
3896;100;12;196;RNW;
3897;100;12;197;RNW;
3898;100;12;198;RNW;
3899;100;12;199;RNW;
3900;100;13;100;RNW;
3901;100;13;101;RNW;
3902;100;13;102;RNW;
3903;100;13;103;RNW;
3904;100;13;104;RNW;
3905;100;13;105;RNW;
3906;100;13;106;RNW;
3907;100;13;107;RNW;
3908;100;13;108;RNW;
3909;100;13;109;RNW;
3910;100;13;110;RNW;
3911;100;13;111;RNW;
3912;100;13;112;RNW;
3913;100;13;113;RNW;
3914;100;13;114;RNW;
3915;100;13;115;RNW;
3916;100;13;116;RNW;
3917;100;13;117;RNW;
3918;100;13;118;RNW;
3919;100;13;119;RNW;
3920;100;13;120;RNW;
3921;100;13;121;RNW;
3922;100;13;122;RNW;
3923;100;13;123;RNW;
3924;100;13;124;RNW;
3925;100;13;125;RNW;
3926;100;13;126;RNW;
3927;100;13;127;RNW;
3928;100;13;128;RNW;
3929;100;13;129;RNW;
3930;100;13;130;RNW;
3931;100;13;131;RNW;
3932;100;13;132;RNW;
3933;100;13;133;RNW;
3934;100;13;134;RNW;
3935;100;13;135;RNW;
3936;100;13;136;RNW;
3937;100;13;137;RNW;
3938;100;13;138;RNW;
3939;100;13;139;RNW;
3940;100;13;140;RNW;
3941;100;13;141;RNW;
3942;100;13;142;RNW;
3943;100;13;143;RNW;
3944;100;13;144;RNW;
3945;100;13;145;RNW;
3946;100;13;146;RNW;
3947;100;13;147;RNW;
3948;100;13;148;RNW;
3949;100;13;149;RNW;
3950;100;13;150;RNW;
3951;100;13;151;RNW;
3952;100;13;152;RNW;
3953;100;13;153;RNW;
3954;100;13;154;RNW;
3955;100;13;155;RNW;
3956;100;13;156;RNW;
3957;100;13;157;RNW;
3958;100;13;158;RNW;
3959;100;13;159;RNW;
3960;100;13;160;RNW;
3961;100;13;161;RNW;
3962;100;13;162;RNW;
3963;100;13;163;RNW;
3964;100;13;164;RNW;
3965;100;13;165;RNW;
3966;100;13;166;RNW;
3967;100;13;167;RNW;
3968;100;13;168;RNW;
3969;100;13;169;RNW;
3970;100;13;170;RNW;
3971;100;13;171;RNW;
3972;100;13;172;RNW;
3973;100;13;173;RNW;
3974;100;13;174;RNW;
3975;100;13;175;RNW;
3976;100;13;176;RNW;
3977;100;13;177;RNW;
3978;100;13;178;RNW;
3979;100;13;179;RNW;
3980;100;13;180;RNW;
3981;100;13;181;RNW;
3982;100;13;182;RNW;
3983;100;13;183;RNW;
3984;100;13;184;RNW;
3985;100;13;185;RNW;
3986;100;13;186;RNW;
3987;100;13;187;RNW;
3988;100;13;188;RNW;
3989;100;13;189;RNW;
3990;100;13;190;RNW;
3991;100;13;191;RNW;
3992;100;13;192;RNW;
3993;100;13;193;RNW;
3994;100;13;194;RNW;
3995;100;13;195;RNW;
3996;100;13;196;RNW;
3997;100;13;197;RNW;
3998;100;13;198;RNW;
3999;100;13;199;RNW;
4000;100;14;100;RNW;
4001;100;14;101;RNW;
4002;100;14;102;RNW;
4003;100;14;103;RNW;
4004;100;14;104;RNW;
4005;100;14;105;RNW;
4006;100;14;106;RNW;
4007;100;14;107;RNW;
4008;100;14;108;RNW;
4009;100;14;109;RNW;
4010;100;14;110;RNW;
4011;100;14;111;RNW;
4012;100;14;112;RNW;
4013;100;14;113;RNW;
4014;100;14;114;RNW;
4015;100;14;115;RNW;
4016;100;14;116;RNW;
4017;100;14;117;RNW;
4018;100;14;118;RNW;
4019;100;14;119;RNW;
4020;239;204;149;Comoros;x
4021;244;97;32;Antankara;x
4022;217;166;43;Iboina;x
4023;142;185;186;Tsimihety;x
4024;100;201;61;Maroantsetra;x
4025;38;83;21;Vatomandry;x
4026;169;74;32;Antemoro;x
4027;215;80;147;Betsileo;x
4028;79;160;47;Mahafaly;x
4029;139;53;205;Antanosy;x
4030;185;135;224;Bara;x
4031;201;54;85;Antsalova;x
4032;222;145;161;Fiherana;x
4033;217;108;129;Al Qadirif;x
4034;155;61;79;Makua;x
4035;227;164;55;Ngindo;x
4036;234;204;150;Wayao;x
4037;200;19;117;Katsekera;x
4038;49;155;99;Lolo;x
4039;38;234;130;Lundu;x
4040;44;52;201;Kalonga;x
4041;145;165;177;Kinga;x
4042;220;30;106;Makonde;x
4043;171;67;109;Phangwa;x
4044;219;159;183;Ngonde;x
4045;44;123;42;Tumbuka;x
4046;106;189;104;Lala;x
4047;33;220;28;Nsenga;x
4048;225;80;159;Lomwe;x
4049;123;127;208;Ibo;x
4050;210;164;53;Luangwa;x
4051;46;174;176;Ewaso Ngiro;x
4052;28;134;135;Dawa;x
4053;208;113;137;Turkana;x
4054;57;112;35;Kuria;x
4055;169;127;77;Shamba;x
4056;234;32;70;Gogo;x
4057;78;126;60;Nyatura;x
4058;30;188;53;Zigua;x
4059;215;196;132;Shaga;x
4060;215;17;73;Kikuyu;x
4061;141;193;135;Buzinza;x
4062;57;208;42;Basoga;x
4063;203;160;93;Karagwe;x
4064;172;118;32;Buganda;x
4065;220;52;0;Bunyoro;x
4066;187;203;173;Ndorwe;x
4067;133;213;62;Nduga;x
4068;97;177;26;Buzozo;x
4069;28;191;70;Bushubi;x
4070;219;44;196;Nkoma;x
4071;207;205;37;Buyogoma;x
4072;181;113;48;Ruguru;x
4073;227;125;26;Hehe;x
4074;239;192;146;Pubungo;x
4075;191;117;46;Lango;x
4076;53;152;36;Muhambwe;x
4077;145;76;136;Rukwa;x
4078;219;94;40;Mayumba;x
4079;220;158;209;Ngoyo;x
4080;120;115;207;Soyo;x
4081;82;225;176;Tyo;x
4082;217;90;204;Kasanje;x
4083;217;173;199;Shinje;x
4084;32;114;111;Malem;x
4085;87;220;115;Yaka;x
4086;219;217;53;Nunu;x
4087;52;121;25;Kumbana;x
4088;213;60;93;Munene;x
4089;96;201;25;Kuba;x
4090;219;217;76;Songye;x
4091;101;224;33;Mpasu;x
4092;140;15;150;Rund;x
4093;150;15;175;Lwena;x
4094;160;15;200;Chokwe;x
4095;170;15;100;Ishindi;x
4096;180;15;150;Kalundwe;x
4097;190;15;175;Luba;x
4098;200;15;200;Upemba;x
4099;210;15;100;Hemba;x
4100;220;15;150;Luapala;x
4101;230;15;175;Lualaba;x
4102;240;15;200;Bemba;x
4103;250;15;100;Tabwa;x
4104;207;15;150;Lamba;x
4105;207;15;175;Kusu;x
4106;207;15;200;Lenje;x
4107;197;15;100;Kanongesha;x
4108;207;15;100;Kaonde;x
4109;197;15;150;Lega;x
4110;231;127;43;Sutherland;x
4111;119;212;150;Saintonge;x
4112;157;124;213;Aurilac;x
4113;103;160;108;Uleaborg;x
4114;145;85;134;Lule�;x
4115;156;39;189;Mazyr;x
4116;119;162;166;Belyov;x
4117;205;163;151;Bezhetsk;x
4118;180;212;180;Desmond;x
4119;177;112;53;Sligo;x
4120;160;91;132;Kildare;x
4121;185;241;202;Ulster;x
4122;43;136;207;Shenkursk;x
4123;43;106;43;Birkaland;x
4124;109;195;109;Kexholm;x
4125;210;205;68;Szolnok;x
4126;229;71;55;Bacs;x
4127;146;198;217;Turda;x
4128;142;201;142;Kiralyf�ld;x
4129;53;164;53;Ust-Vym;x
4130;222;47;96;Somerset;x
4131;227;54;54;Nanbu;x
4132;70;229;231;Mweru;x
4133;88;239;241;Kivu;x
4134;103;216;217;Rutanzige;x
4135;139;230;231;Lake Albert;x
4136;45;225;227;Zaysan;x
4137;79;222;224;Alakol;x
4138;40;196;198;Issyk-Kul;x
4139;54;54;236;Ouluj�rvi;x
4140;34;34;210;Saimaa;x
4141;207;42;19;Ditmarschen;x
4142;198;219;57;Aarhus;x
4143;127;186;98;Sm�lenene;x
4144;222;69;44;Bratsberg;x
4145;201;191;169;Agdesiden;x
4146;225;223;19;Jotenheimen;x
4147;74;217;74;Rostov;x
4148;222;151;200;Luki;x
4149;44;184;44;Kolding;x
4150;145;151;212;�vora;x
4151;208;10;168;Kuusamo;x
4152;113;153;0;Enare;x
4153;225;223;21;Scandes;x
4154;225;223;23;Pyrenees;x
4155;225;223;25;Carpathians;x
4156;225;223;27;Caucasus;x
4157;225;223;29;The Alps;x
4158;117;150;26;Janjero;x
4159;237;230;38;Alps2;x
4160;224;220;117;Alps3;x
4161;208;202;39;Alps4;x
4162;231;224;22;Alps5;x
4163;220;144;23;Elfsborg;x
4164;150;213;76;Dalsland;x
4165;220;78;202;G�inge;x
4166;54;157;76;Tioh�rad/V�rend;x
4167;195;207;97;High Atlas;x
4168;135;142;79;High Atlas2;x
4169;222;203;239;Aures;x
4170;111;33;184;Zagros;x
4171;176;122;149;Abarquh;x
4172;22;236;239;Zagros2;x
4173;106;34;172;Syrmia;x
4174;200;147;147;Durres;x
4175;15;161;198;Lezhe;x
4176;81;63;217;Branicevo;x
4177;222;79;239;Elburz;x
4178;16;119;24;Pontic Mountains;x
4179;24;212;37;Armenian Highlands;x
4180;224;105;71;Hyuga;x
4181;171;64;58;Higo;x
4182;222;162;158;Hizen;x
4183;148;243;182;Iwami;x
4184;29;167;101;Bizen;x
4185;136;40;113;Tango;x
4186;164;211;156;Iyo;x
4187;137;170;36;Kii;x
4188;219;191;83;Shinano;x
4189;183;128;213;Sagami;x
4190;74;53;198;Shimousa;x
4191;150;104;225;Shimotsuke;x
4192;207;150;214;Ugo;x
4193;102;179;145;Oshima;x
4194;94;52;48;Yongping;x
4195;151;185;125;Zhending;x
4196;104;143;106;Haizhou;x
4197;148;197;227;Huangzhou;x
4198;56;144;141;Fengxiang;x
4199;45;117;59;Tongren;x
4200;29;161;216;Hulan;x
4201;44;97;35;Jianzhou;x
4202;186;143;58;Taining;x
4203;89;66;107;Ju Ud;x
4204;44;45;128;Anding;x
4205;35;68;112;Nagchu;x
4206;38;129;72;Balikul;x
4207;129;51;84;Turpan;x
4208;196;198;53;Qurqara-usu;x
4209;129;112;172;Maralbexi;x
4210;101;69;107;Yangi Hissar;x
4211;72;32;16;Dazhou;x
4212;122;61;105;Jiazhou;x
4213;40;46;10;Luzhou;x
4214;26;53;83;Kalar;x
4215;22;100;123;Fudali;x
4216;74;143;77;Ulch;x
4217;52;80;119;Pijin;x
4218;69;105;171;Buteha;x
4219;117;42;41;Bayan Tumen;x
4220;44;113;137;Khiagt;x
4221;148;144;46;Dundgovi;x
4222;50;81;144;Ulaangom;x
4223;209;115;2;Hetao;x
4224;36;150;179;Tokai Sea;x
4225;64;173;200;Coast of Hokkaido;x
4226;29;124;148;North Japan Basin;x
4227;105;96;64;Daegu;x
4228;195;44;140;Naju;x
4229;188;200;56;Chungju;x
4230;158;186;44;Suwon;x
4231;231;184;20;Haeju;x
4232;145;81;35;Ganggye;x
4233;31;182;184;Bahai Sea;x
4234;45;117;167;Eastern Yellow Sea;x
4235;144;225;232;Vistula Lagoon;x
4236;255;0;0;Trencin;x
4237;48;237;244;Olomouc;x
4238;37;208;93;Liegnitz;x
4239;239;10;10;Belgrade;x
4240;89;225;36;Fejer;x
4241;203;127;53;Wenden;x
4242;35;224;48;Ula;x
4243;239;225;69;Toropets;x
4244;170;114;128;Starodub;x
4245;69;133;239;Vyazma;x
4246;152;182;201;Mstislav;x
4247;34;217;219;Owrucz;x
4248;215;30;112;Kashin;x
4249;141;220;172;Zubtsov;x
4250;153;30;210;Mologa;x
4251;46;39;195;Mozhaisk;x
4252;83;167;188;Kolomna;x
4253;15;241;244;Yuriev;x
4254;222;17;17;Starodub;x
4255;215;103;103;Pronsk;x
4256;44;142;46;Solvychegodsk;x
4257;44;152;95;Mezen;x
4258;9;169;133;Onega;x
4259;201;146;58;Velsk;x
4260;79;181;81;Vyshny Volochyok;x
4261;166;50;94;Ustyuzhna;x
4262;31;227;36;Totma;x
4263;171;13;54;Sol Galitskaya;x
4264;159;200;147;Tetyushi;x
4265;39;208;178;Ar-Chally;x
4266;191;107;198;Izhkar;x
4267;198;197;95;Bolgar;x
4268;213;56;56;Aqabah;x
4269;214;231;24;Al Wajh;x
4270;209;227;59;Azraq;x
4271;91;196;33;Suwayda;x
4272;255;14;59;Al Jawf;x
4273;127;84;164;Al-Kariatan;x
4274;31;210;90;Sudayr;x
4275;53;200;195;Al-Yamamah;x
4276;188;102;18;Jabal Tubaiq;x
4277;219;23;88;Taifa;x
4278;69;59;200;Qunfudhah;x
4279;67;107;179;Zabid;x
4280;215;128;24;Taiz;x
4281;67;191;24;Dhamar;x
4282;210;179;54;Sahda;x
4283;224;24;38;Shihr;x
4284;99;150;71;Al Ghayda;x
4285;181;124;124;Baraimi Oasis;x
4286;187;208;10;Sur;x
4287;200;92;20;Ibra;x
4288;83;203;86;Shatt;x
4289;17;195;138;Shushtar;x
4290;79;184;27;Hoveyzeh;x
4291;168;219;32;Qazaniya;x
4292;53;76;176;Mardin;x
4293;212;79;154;Arbil;x
4294;150;146;41;Sulimaniyeh;x
4295;48;167;51;Hisn Kayfa;x
4296;116;62;183;Bitlis;x
4297;99;32;200;Homs;x
4298;231;78;10;Ayntab;x
4299;70;198;70;Shamakhi;x
4300;225;205;36;Mianeh;x
4301;232;184;55;Gori;x
4302;13;94;109;Bayazid;x
4303;213;197;16;Oltu;x
4304;184;111;111;Khoy;x
4305;210;42;42;Shaki;x
4306;117;109;201;Khumuk;x
4307;134;177;141;Aksaray;x
4308;69;25;75;Denizli;x
4309;118;176;123;Aydin;x
4310;135;155;105;Divrigi;x
4311;67;121;108;Karahisar;x
4312;105;195;57;Sultan�n�;x
4313;94;189;108;Kangiri;x
4314;159;73;73;Kirshehir;x
4315;124;60;86;Tokat;x
4316;51;172;108;Mansura;x
4317;99;77;195;Buhaira;x
4318;63;128;27;Atfih;x
4319;163;183;82;Isna;x
4320;195;83;191;Girga;x
4321;121;21;154;Eastern Desert;x
4322;184;65;29;Eastern Desert;x
4323;224;40;15;Farafreh;x
4324;149;186;149;Ghuriyan;x
4325;222;47;29;Sarakhs;x
4326;134;196;131;Nishapur;x
4327;244;221;131;Jask;x
4328;143;34;255;Chagai;x
4329;96;128;136;Fasa;x
4330;54;193;106;Darab;x
4331;212;14;89;Kazarun;x
4332;112;120;148;Siraf;x
4333;104;180;181;Dahlak Archipelago;x
4334;224;12;72;Tabas;x
4335;236;112;20;Kashan;x
4336;215;155;85;Tus;x
4337;73;158;166;Savah;x
4338;201;70;30;Soltanieh;x
4339;208;71;200;Rasht;x
4340;88;224;142;Astara;x
4341;191;220;33;Sari;x
4342;208;198;117;Malamir;x
4343;208;26;73;Termez;x
4344;178;231;94;Kish;x
4345;155;155;198;Saidabad;x
4346;149;226;227;Qamr Bay;x
4347;144;206;207;Pirate Coast;x
4348;198;47;101;Ifuago;x
4349;105;219;142;Laguna;x
4350;154;86;212;Mindoro;x
4351;104;196;152;Buglas;x
4352;219;168;88;Cebu;x
4353;89;35;145;Leyte;x
4354;135;77;125;Zamboanga;x
4355;248;245;172;Caraga;x
4356;201;167;29;Taytay;x
4357;125;226;241;Visayan Sea;x
4358;112;219;220;Cuyo Archipelago;x
4359;185;227;40;Ise;x
4360;235;159;33;Mikawa;x
4361;203;124;124;East March;x
4362;220;22;22;West March;x
4363;212;118;56;Argyll;x
4364;236;203;22;Inner Hebrides;x
4365;177;171;135;Mann;x
4366;196;128;0;Montgomery;x
4367;219;150;147;Hull;x
4368;231;51;43;Scarborough;x
4369;221;244;212;Carmarthen;x
4370;115;143;176;Cambridgeshire;x
4371;146;207;152;Sussex;x
4372;207;182;116;Coventry;x
4373;161;114;192;Devon;x
4374;155;153;90;Dorset;x
4375;229;133;39;Chester;x
4376;160;66;61;Leicester;x
4377;91;132;207;Ormond;x
4378;207;145;145;Kinsale;x
4379;181;38;38;Middlands;x
4380;186;74;52;Donegal;x
4381;24;57;119;Oversticht;x
4382;213;194;38;Ommeland;x
4383;220;189;139;Haag;x
4384;234;156;30;Rennes;x
4385;206;210;106;Cotentin;x
4386;153;88;207;Vendee;x
4387;227;104;55;Angouleme;x
4388;90;50;219;Chartres;x
4389;212;131;52;Touraine;x
4390;154;146;0;Troyes;x
4391;208;37;117;Vivarais;x
4392;227;148;148;Auxerrois;x
4393;181;227;89;Tabayin;x
4394;223;76;249;Salin;x
4395;7;183;221;Yamethin;x
4396;38;227;36;Prome;x
4397;87;141;35;Yawnghwe;x
4398;145;54;67;Mawkmai;x
4399;209;206;232;Dagon;x
4400;4;138;139;Naga Hills;x
4401;99;2;220;Arakan Mountains;x
4402;8;19;70;Gaoligong Mountains;x
4403;174;133;74;Hengduan Mountains;x
4404;186;179;78;Minsin;x
4405;135;83;198;Katha;x
4406;131;123;246;Mong Kung;x
4407;231;58;53;Ruhunu;x
4408;227;170;169;Salavata;x
4409;154;153;27;Trincomale;x
4410;166;186;106;Kumari;x
4411;212;178;42;Samana;x
4412;133;65;23;Dindigul;x
4413;198;87;134;Cannanore;x
4414;52;160;146;Salem;x
4415;178;189;107;Negapatam;x
4416;157;72;136;Tranqebar;x
4417;141;167;109;Kanchipuram;x
4418;117;239;166;Nelore;x
4419;38;123;72;Adanki;x
4420;186;136;135;Chandragiri;x
4421;139;213;167;Seringapatam;x
4422;164;123;44;Sira;x
4423;160;139;213;Gutti;x
4424;200;161;210;Adavani;x
4425;41;164;76;Kondavidu;x
4426;125;191;66;Chitradurg;x
4427;203;173;64;Honnavara;x
4428;169;212;66;Mudgal;x
4429;136;124;77;Rajapur;x
4430;152;147;85;Daman;x
4431;179;186;121;Kolhapur;x
4432;98;169;103;Junir;x
4433;163;195;165;Nasik;x
4434;186;154;125;Dharangaon;x
4435;88;201;147;Sholhapur;x
4436;136;232;0;Rachakonda;x
4437;54;129;205;Paithre;x
4438;205;54;168;Nander;x
4439;145;107;154;Khamammet;x
4440;130;111;51;Narayanpur;x
4441;194;210;199;Ganjam;x
4442;85;174;169;Washim;x
4443;149;183;181;Karanja;x
4444;34;42;215;Manidurg;x
4445;219;203;71;Kanker;x
4446;169;171;101;Kalahandi;x
4447;71;148;48;Patna-Garjat;x
4448;33;48;2;Parlakhimedi;x
4449;26;159;60;Jammu;x
4450;178;193;146;Mahurbanj;x
4451;177;236;52;Sonpur;x
4452;201;133;87;Ratanpur;x
4453;219;144;64;Thalner;x
4454;181;86;133;Porbandar;x
4455;185;186;60;Diu;x
4456;159;60;34;Jhalavad;x
4457;145;120;59;Cambay;x
4458;83;131;220;Narbada;x
4459;175;215;67;Saugor;x
4460;184;119;42;Handia;x
4461;110;157;103;Ujjain;x
4462;117;210;107;Vagad;x
4463;217;58;31;Bhatnair;x
4464;75;196;192;Bundi;x
4465;27;212;53;Ranthambore;x
4466;169;43;205;Mahoba;x
4467;123;99;213;Kalinjar;x
4468;139;196;111;Bandogarh;x
4469;160;208;76;Rohtasgarh;x
4470;154;48;40;Soumelpur;x
4471;167;163;46;Bishnupur;x
4472;179;62;43;Monghir;x
4473;113;133;32;Chakla;x
4474;24;58;154;Sonargaon;x
4475;143;28;164;Fathabad;x
4476;203;30;140;Nadia;x
4477;128;58;103;Satgaon;x
4478;61;102;20;Haibatnagar;x
4479;174;31;98;Goraghat;x
4480;205;97;50;Mahikantha;x
4481;136;104;42;Punakah;x
4482;140;34;49;Sikkim;x
4483;155;64;94;Morung;x
4484;118;110;21;Makwanpur;x
4485;193;52;118;Palpa;x
4486;171;177;19;Purnia;x
4487;148;81;21;Saran;x
4488;123;80;42;Champaran;x
4489;171;132;97;Hajipur;x
4490;174;36;95;Ghazipur;x
4491;156;116;221;Dang;x
4492;13;33;111;Doti;x
4493;230;154;212;Sirmur;x
4494;71;99;200;Khairabad;x
4495;33;52;116;Feyzabad;x
4496;30;17;88;Kora;x
4497;54;145;99;Qannauj;x
4498;255;102;0;Sambhal;x
4499;82;102;0;Bareily;x
4500;74;162;0;Bharatpur;x
4501;57;188;152;Bhilwara;x
4502;33;53;48;Merta;x
4503;26;88;92;Mansura;x
4504;177;200;201;Nasirpur;x
4505;36;125;131;Khairpur;x
4506;184;27;108;Barmer;x
4507;100;83;123;Churu;x
4508;66;30;116;Bahawalpur;x
4509;124;37;78;Karor;x
4510;193;162;69;Shorkot;x
4511;102;77;89;Bhera;x
4512;49;208;224;Bharuch;x
4513;50;71;157;Dipalpur;x
4514;219;157;116;Sakya;x
4515;86;55;145;Gyirong;x
4516;167;66;99;Purang;x
4517;52;169;90;Nedong;x
4518;61;145;123;Tsurphu;x
4519;68;108;100;Damxung;x
4520;118;126;72;Rutog;x
4521;63;93;131;Skardu;x
4522;108;61;52;Aqenganggyai;x
4523;192;6;69;Inowroclaw;x
4524;77;251;233;Dobrzyn;x
4525;152;90;7;Rawa;x
4526;176;178;68;Gniezno;x
4527;84;110;247;Checiny;x
4528;113;193;204;Kuyavia;x
4529;148;138;245;Iasi;x
4530;135;97;96;Birlad;x
4531;56;160;69;Giurgiu;x
4532;200;147;231;Severin;x
4533;100;226;85;Wielun;x
4534;171;8;15;Upita;x
4535;181;39;199;Wilkimierz;x
4536;125;175;248;Lida;x
4537;2;159;164;Nowogrodek;x
4538;70;186;107;Chelm;x
4539;79;252;132;Kremenets;x
4540;174;173;70;Winnica;x
4541;166;72;55;Drohobycz;x
4542;216;183;153;Lubnie;x
4543;3;190;120;Rylsk;x
4544;235;46;209;Bobrujsk;x
4545;145;7;164;Sluck;x
4546;121;225;48;Malaga;x
4547;155;170;197;Albacete;x
4548;242;90;38;Huelva;x
4549;7;115;1;Xativa;x
4550;217;244;86;Castellon;x
4551;73;146;227;Avila;x
4552;130;85;172;Palencia;x
4553;43;46;167;Zamora;x
